Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
IND,2015-01-01,2017-12-31,100,'356,India,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20152017,2017,million No,,Q,
IND,2016-01-01,2018-12-31,100,'356,India,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20162018,2018,million No,,Q,
IND,2017-01-01,2019-12-31,100,'356,India,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20172019,2019,million No,,Q,
IND,2018-01-01,2020-12-31,100,'356,India,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20182020,2020,million No,,Q,
IND,2019-01-01,2021-12-31,100,'356,India,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20192021,2021,million No,,Q,
IND,2020-01-01,2022-12-31,100,'356,India,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20202022,2022,million No,,Q,
IND,2021-01-01,2023-12-31,100,'356,India,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20212023,2023,million No,,Q,
IND,2022-01-01,2024-12-31,100,'356,India,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20222024,2024,million No,,Q,
IND,2014-01-01,2016-12-31,100,'356,India,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20142016,2016,million No,,Q,
IND,2015-01-01,2017-12-31,100,'356,India,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20152017,2017,million No,,Q,
IND,2016-01-01,2018-12-31,100,'356,India,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20162018,2018,million No,,Q,
IND,2017-01-01,2019-12-31,100,'356,India,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20172019,2019,million No,,Q,
IND,2018-01-01,2020-12-31,100,'356,India,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20182020,2020,million No,,Q,
IND,2019-01-01,2021-12-31,100,'356,India,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20192021,2021,million No,,Q,
IND,2020-01-01,2022-12-31,100,'356,India,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20202022,2022,million No,,Q,
IND,2021-01-01,2023-12-31,100,'356,India,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20212023,2023,million No,,Q,
IND,2022-01-01,2024-12-31,100,'356,India,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20222024,2024,million No,,Q,
IND,2014-01-01,2016-12-31,100,'356,India,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20142016,2016,million No,,Q,
IND,2015-01-01,2017-12-31,100,'356,India,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20152017,2017,million No,,Q,
IND,2016-01-01,2018-12-31,100,'356,India,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20162018,2018,million No,,Q,
IND,2017-01-01,2019-12-31,100,'356,India,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20172019,2019,million No,,Q,
IND,2018-01-01,2020-12-31,100,'356,India,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20182020,2020,million No,,Q,
IND,2019-01-01,2021-12-31,100,'356,India,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20192021,2021,million No,,Q,
IND,2020-01-01,2022-12-31,100,'356,India,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20202022,2022,million No,,Q,
IND,2021-01-01,2023-12-31,100,'356,India,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20212023,2023,million No,,Q,
IND,2022-01-01,2024-12-31,100,'356,India,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20222024,2024,million No,,Q,
IND,2014-01-01,2016-12-31,100,'356,India,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20142016,2016,million No,,Q,
IND,2015-01-01,2017-12-31,100,'356,India,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20152017,2017,million No,,Q,
IND,2016-01-01,2018-12-31,100,'356,India,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20162018,2018,million No,,Q,
IND,2017-01-01,2019-12-31,100,'356,India,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20172019,2019,million No,,Q,
IND,2018-01-01,2020-12-31,100,'356,India,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20182020,2020,million No,,Q,
IND,2019-01-01,2021-12-31,100,'356,India,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20192021,2021,million No,,Q,
IND,2020-01-01,2022-12-31,100,'356,India,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20202022,2022,million No,,Q,
IND,2021-01-01,2023-12-31,100,'356,India,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20212023,2023,million No,,Q,
IND,2022-01-01,2024-12-31,100,'356,India,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20222024,2024,million No,,Q,
IND,2000-01-01,2002-12-31,100,'356,India,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20002002,2002,%,-3.2,E,
IND,2001-01-01,2003-12-31,100,'356,India,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20012003,2003,%,-4.3,E,
IND,2002-01-01,2004-12-31,100,'356,India,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20022004,2004,%,-4.7,E,
IND,2003-01-01,2005-12-31,100,'356,India,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20032005,2005,%,-4,E,
IND,2004-01-01,2006-12-31,100,'356,India,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20042006,2006,%,-2.3,E,
IND,2005-01-01,2007-12-31,100,'356,India,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20052007,2007,%,-2.1,E,
IND,2006-01-01,2008-12-31,100,'356,India,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20062008,2008,%,-2.2,E,
IND,2007-01-01,2009-12-31,100,'356,India,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20072009,2009,%,-3.1,E,
IND,2008-01-01,2010-12-31,100,'356,India,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20082010,2010,%,-2.7,E,
IND,2009-01-01,2011-12-31,100,'356,India,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20092011,2011,%,-3.1,E,
IND,2010-01-01,2012-12-31,100,'356,India,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20102012,2012,%,-5.4,E,
IND,2011-01-01,2013-12-31,100,'356,India,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20112013,2013,%,-8.5,E,
IND,2012-01-01,2014-12-31,100,'356,India,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20122014,2014,%,-10.3,E,
IND,2013-01-01,2015-12-31,100,'356,India,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20132015,2015,%,-9.5,E,
IND,2014-01-01,2016-12-31,100,'356,India,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20142016,2016,%,-7.3,E,
IND,2015-01-01,2017-12-31,100,'356,India,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20152017,2017,%,-5.5,E,
IND,2016-01-01,2018-12-31,100,'356,India,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20162018,2018,%,-5.2,E,
IND,2017-01-01,2019-12-31,100,'356,India,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20172019,2019,%,-5.1,E,
IND,2018-01-01,2020-12-31,100,'356,India,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20182020,2020,%,-6.2,E,
IND,2019-01-01,2021-12-31,100,'356,India,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20192021,2021,%,-8.8,E,
IND,2020-01-01,2022-12-31,100,'356,India,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20202022,2022,%,-12.2,E,
IND,2021-01-01,2023-12-31,100,'356,India,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20212023,2023,%,-12.4,E,
IND,2000-01-01,2002-12-31,100,'356,India,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20002002,2002,%,20.7,E,
IND,2001-01-01,2003-12-31,100,'356,India,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20012003,2003,%,21.1,E,
IND,2002-01-01,2004-12-31,100,'356,India,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20022004,2004,%,21.3,E,
IND,2003-01-01,2005-12-31,100,'356,India,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20032005,2005,%,21.5,E,
IND,2004-01-01,2006-12-31,100,'356,India,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20042006,2006,%,21.7,E,
IND,2005-01-01,2007-12-31,100,'356,India,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20052007,2007,%,21.9,E,
IND,2006-01-01,2008-12-31,100,'356,India,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20062008,2008,%,22.1,E,
IND,2007-01-01,2009-12-31,100,'356,India,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20072009,2009,%,22.4,E,
IND,2008-01-01,2010-12-31,100,'356,India,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20082010,2010,%,22.6,E,
IND,2009-01-01,2011-12-31,100,'356,India,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20092011,2011,%,22.8,E,
IND,2010-01-01,2012-12-31,100,'356,India,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20102012,2012,%,23,E,
IND,2011-01-01,2013-12-31,100,'356,India,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20112013,2013,%,23.2,E,
IND,2012-01-01,2014-12-31,100,'356,India,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20122014,2014,%,23.5,E,
IND,2013-01-01,2015-12-31,100,'356,India,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20132015,2015,%,23.5,E,
IND,2014-01-01,2016-12-31,100,'356,India,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20142016,2016,%,23.6,E,
IND,2015-01-01,2017-12-31,100,'356,India,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20152017,2017,%,23.6,E,
IND,2016-01-01,2018-12-31,100,'356,India,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20162018,2018,%,23.7,E,
IND,2017-01-01,2019-12-31,100,'356,India,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20172019,2019,%,23.9,E,
IND,2018-01-01,2020-12-31,100,'356,India,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20182020,2020,%,24.5,E,
IND,2019-01-01,2021-12-31,100,'356,India,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20192021,2021,%,25.1,E,
IND,2020-01-01,2022-12-31,100,'356,India,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20202022,2022,%,25.4,E,
IND,2021-01-01,2023-12-31,100,'356,India,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20212023,2023,%,25.4,E,
IND,2000-01-01,2002-12-31,100,'356,India,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20002002,2002,%,5,E,
IND,2001-01-01,2003-12-31,100,'356,India,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20012003,2003,%,6,E,
IND,2002-01-01,2004-12-31,100,'356,India,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20022004,2004,%,5,E,
IND,2003-01-01,2005-12-31,100,'356,India,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20032005,2005,%,5,E,
IND,2004-01-01,2006-12-31,100,'356,India,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20042006,2006,%,4,E,
IND,2005-01-01,2007-12-31,100,'356,India,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20052007,2007,%,4,E,
IND,2006-01-01,2008-12-31,100,'356,India,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20062008,2008,%,4,E,
IND,2007-01-01,2009-12-31,100,'356,India,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20072009,2009,%,5,E,
IND,2008-01-01,2010-12-31,100,'356,India,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20082010,2010,%,4,E,
IND,2009-01-01,2011-12-31,100,'356,India,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20092011,2011,%,5,E,
IND,2010-01-01,2012-12-31,100,'356,India,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20102012,2012,%,5,E,
IND,2011-01-01,2013-12-31,100,'356,India,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20112013,2013,%,5,E,
IND,2012-01-01,2014-12-31,100,'356,India,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20122014,2014,%,5,E,
IND,2013-01-01,2015-12-31,100,'356,India,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20132015,2015,%,6,E,
IND,2014-01-01,2016-12-31,100,'356,India,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20142016,2016,%,7,E,
IND,2015-01-01,2017-12-31,100,'356,India,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20152017,2017,%,8,E,
IND,2016-01-01,2018-12-31,100,'356,India,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20162018,2018,%,7,E,
IND,2017-01-01,2019-12-31,100,'356,India,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20172019,2019,%,6,E,
IND,2018-01-01,2020-12-31,100,'356,India,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20182020,2020,%,6,E,
IND,2019-01-01,2021-12-31,100,'356,India,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20192021,2021,%,6,E,
IND,2020-01-01,2022-12-31,100,'356,India,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20202022,2022,%,7,E,
IND,2021-01-01,2023-12-31,100,'356,India,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20212023,2023,%,7,E,
IND,2000-01-01,2000-12-31,100,'356,India,21032,Political stability and absence of violence/terrorism (index),6125,Value,2000,2000,,-1,X,
IND,2002-01-01,2002-12-31,100,'356,India,21032,Political stability and absence of violence/terrorism (index),6125,Value,2002,2002,,-1.21,X,
IND,2003-01-01,2003-12-31,100,'356,India,21032,Political stability and absence of violence/terrorism (index),6125,Value,2003,2003,,-1.51,X,
IND,2004-01-01,2004-12-31,100,'356,India,21032,Political stability and absence of violence/terrorism (index),6125,Value,2004,2004,,-1.28,X,
IND,2005-01-01,2005-12-31,100,'356,India,21032,Political stability and absence of violence/terrorism (index),6125,Value,2005,2005,,-1.01,X,
IND,2006-01-01,2006-12-31,100,'356,India,21032,Political stability and absence of violence/terrorism (index),6125,Value,2006,2006,,-1.07,X,
IND,2007-01-01,2007-12-31,100,'356,India,21032,Political stability and absence of violence/terrorism (index),6125,Value,2007,2007,,-1.15,X,
IND,2008-01-01,2008-12-31,100,'356,India,21032,Political stability and absence of violence/terrorism (index),6125,Value,2008,2008,,-1.11,X,
IND,2009-01-01,2009-12-31,100,'356,India,21032,Political stability and absence of violence/terrorism (index),6125,Value,2009,2009,,-1.36,X,
IND,2010-01-01,2010-12-31,100,'356,India,21032,Political stability and absence of violence/terrorism (index),6125,Value,2010,2010,,-1.28,X,
IND,2011-01-01,2011-12-31,100,'356,India,21032,Political stability and absence of violence/terrorism (index),6125,Value,2011,2011,,-1.33,X,
IND,2012-01-01,2012-12-31,100,'356,India,21032,Political stability and absence of violence/terrorism (index),6125,Value,2012,2012,,-1.29,X,
IND,2013-01-01,2013-12-31,100,'356,India,21032,Political stability and absence of violence/terrorism (index),6125,Value,2013,2013,,-1.23,X,
IND,2014-01-01,2014-12-31,100,'356,India,21032,Political stability and absence of violence/terrorism (index),6125,Value,2014,2014,,-1,X,
IND,2015-01-01,2015-12-31,100,'356,India,21032,Political stability and absence of violence/terrorism (index),6125,Value,2015,2015,,-0.95,X,
IND,2016-01-01,2016-12-31,100,'356,India,21032,Political stability and absence of violence/terrorism (index),6125,Value,2016,2016,,-0.96,X,
IND,2017-01-01,2017-12-31,100,'356,India,21032,Political stability and absence of violence/terrorism (index),6125,Value,2017,2017,,-0.77,X,
IND,2018-01-01,2018-12-31,100,'356,India,21032,Political stability and absence of violence/terrorism (index),6125,Value,2018,2018,,-1,X,
IND,2019-01-01,2019-12-31,100,'356,India,21032,Political stability and absence of violence/terrorism (index),6125,Value,2019,2019,,-0.8,X,
IND,2020-01-01,2020-12-31,100,'356,India,21032,Political stability and absence of violence/terrorism (index),6125,Value,2020,2020,,-0.84,X,
IND,2021-01-01,2021-12-31,100,'356,India,21032,Political stability and absence of violence/terrorism (index),6125,Value,2021,2021,,-0.69,X,
IND,2022-01-01,2022-12-31,100,'356,India,21032,Political stability and absence of violence/terrorism (index),6125,Value,2022,2022,,-0.62,X,
IND,2001-01-01,2001-12-31,100,'356,India,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2001,2001,kcal/cap/d,31,E,
IND,2002-01-01,2002-12-31,100,'356,India,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2002,2002,kcal/cap/d,24,E,
IND,2003-01-01,2003-12-31,100,'356,India,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2003,2003,kcal/cap/d,42,E,
IND,2004-01-01,2004-12-31,100,'356,India,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2004,2004,kcal/cap/d,52,E,
IND,2005-01-01,2005-12-31,100,'356,India,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2005,2005,kcal/cap/d,51,E,
IND,2006-01-01,2006-12-31,100,'356,India,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2006,2006,kcal/cap/d,34,E,
IND,2007-01-01,2007-12-31,100,'356,India,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2007,2007,kcal/cap/d,24,E,
IND,2008-01-01,2008-12-31,100,'356,India,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2008,2008,kcal/cap/d,45,E,
IND,2009-01-01,2009-12-31,100,'356,India,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2009,2009,kcal/cap/d,57,E,
IND,2010-01-01,2010-12-31,100,'356,India,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2010,2010,kcal/cap/d,47,E,
IND,2011-01-01,2011-12-31,100,'356,India,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2011,2011,kcal/cap/d,25,E,
IND,2012-01-01,2012-12-31,100,'356,India,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2012,2012,kcal/cap/d,17,E,
IND,2013-01-01,2013-12-31,100,'356,India,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2013,2013,kcal/cap/d,19,E,
IND,2014-01-01,2014-12-31,100,'356,India,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2014,2014,kcal/cap/d,10,E,
IND,2015-01-01,2015-12-31,100,'356,India,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2015,2015,kcal/cap/d,11,E,
IND,2016-01-01,2016-12-31,100,'356,India,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2016,2016,kcal/cap/d,20,E,
IND,2017-01-01,2017-12-31,100,'356,India,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2017,2017,kcal/cap/d,18,E,
IND,2018-01-01,2018-12-31,100,'356,India,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2018,2018,kcal/cap/d,19,E,
IND,2019-01-01,2019-12-31,100,'356,India,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2019,2019,kcal/cap/d,19,E,
IND,2020-01-01,2020-12-31,100,'356,India,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2020,2020,kcal/cap/d,18,E,
IND,2021-01-01,2021-12-31,100,'356,India,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2021,2021,kcal/cap/d,17,E,
IND,2022-01-01,2022-12-31,100,'356,India,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2022,2022,kcal/cap/d,24,E,
IND,2023-01-01,2023-12-31,100,'356,India,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2023,2023,kcal/cap/d,18,E,
IND,2000-01-01,2000-12-31,100,'356,India,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2000,2000,%,80,X,
IND,2001-01-01,2001-12-31,100,'356,India,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2001,2001,%,80,X,
IND,2002-01-01,2002-12-31,100,'356,India,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2002,2002,%,81,X,
IND,2003-01-01,2003-12-31,100,'356,India,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2003,2003,%,82,X,
IND,2004-01-01,2004-12-31,100,'356,India,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2004,2004,%,82,X,
IND,2005-01-01,2005-12-31,100,'356,India,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2005,2005,%,83,X,
IND,2006-01-01,2006-12-31,100,'356,India,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2006,2006,%,84,X,
IND,2007-01-01,2007-12-31,100,'356,India,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2007,2007,%,84,X,
IND,2008-01-01,2008-12-31,100,'356,India,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2008,2008,%,85,X,
IND,2009-01-01,2009-12-31,100,'356,India,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2009,2009,%,86,X,
IND,2010-01-01,2010-12-31,100,'356,India,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2010,2010,%,86,X,
IND,2011-01-01,2011-12-31,100,'356,India,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2011,2011,%,87,X,
IND,2012-01-01,2012-12-31,100,'356,India,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2012,2012,%,87,X,
IND,2013-01-01,2013-12-31,100,'356,India,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2013,2013,%,88,X,
IND,2014-01-01,2014-12-31,100,'356,India,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2014,2014,%,89,X,
IND,2015-01-01,2015-12-31,100,'356,India,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2015,2015,%,89,X,
IND,2016-01-01,2016-12-31,100,'356,India,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2016,2016,%,90,X,
IND,2017-01-01,2017-12-31,100,'356,India,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2017,2017,%,90,X,
IND,2018-01-01,2018-12-31,100,'356,India,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2018,2018,%,91,X,
IND,2019-01-01,2019-12-31,100,'356,India,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2019,2019,%,92,X,
IND,2020-01-01,2020-12-31,100,'356,India,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2020,2020,%,92,X,
IND,2021-01-01,2021-12-31,100,'356,India,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2021,2021,%,93,X,
IND,2022-01-01,2022-12-31,100,'356,India,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2022,2022,%,93,X,
IND,2000-01-01,2000-12-31,100,'356,India,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2000,2000,%,6,X,
IND,2001-01-01,2001-12-31,100,'356,India,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2001,2001,%,7,X,
IND,2002-01-01,2002-12-31,100,'356,India,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2002,2002,%,9,X,
IND,2003-01-01,2003-12-31,100,'356,India,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2003,2003,%,10,X,
IND,2004-01-01,2004-12-31,100,'356,India,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2004,2004,%,13,X,
IND,2005-01-01,2005-12-31,100,'356,India,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2005,2005,%,15,X,
IND,2006-01-01,2006-12-31,100,'356,India,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2006,2006,%,17,X,
IND,2007-01-01,2007-12-31,100,'356,India,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2007,2007,%,19,X,
IND,2008-01-01,2008-12-31,100,'356,India,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2008,2008,%,21,X,
IND,2009-01-01,2009-12-31,100,'356,India,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2009,2009,%,23,X,
IND,2010-01-01,2010-12-31,100,'356,India,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2010,2010,%,26,X,
IND,2011-01-01,2011-12-31,100,'356,India,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2011,2011,%,28,X,
IND,2012-01-01,2012-12-31,100,'356,India,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2012,2012,%,30,X,
IND,2013-01-01,2013-12-31,100,'356,India,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2013,2013,%,32,X,
IND,2014-01-01,2014-12-31,100,'356,India,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2014,2014,%,35,X,
IND,2015-01-01,2015-12-31,100,'356,India,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2015,2015,%,37,X,
IND,2016-01-01,2016-12-31,100,'356,India,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2016,2016,%,39,X,
IND,2017-01-01,2017-12-31,100,'356,India,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2017,2017,%,42,X,
IND,2018-01-01,2018-12-31,100,'356,India,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2018,2018,%,44,X,
IND,2019-01-01,2019-12-31,100,'356,India,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2019,2019,%,46,X,
IND,2020-01-01,2020-12-31,100,'356,India,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2020,2020,%,48,X,
IND,2021-01-01,2021-12-31,100,'356,India,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2021,2021,%,50,X,
IND,2022-01-01,2022-12-31,100,'356,India,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2022,2022,%,52,X,
IND,2000-01-01,2000-12-31,100,'356,India,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2000,2000,%,14,X,
IND,2001-01-01,2001-12-31,100,'356,India,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2001,2001,%,17,X,
